text,label,suspected_label,matched_keywords,label_keyword_score,suspected_keyword_score,risk_reason
整理运动我笑了。做下还是很舒服的我的个颈椎、肩椎、and腰椎呀，可以有救了吗？每天锻炼五分钟，幸福生活一辈子。。。,厌恶,喜悦,幸福 | 舒服,0,2,possible_label_mismatch
我爱这把嗓子朋克教母，摇滚女诗人帕蒂·史密斯（PattiSmith)演唱《Wing》。这个现场版是这位摇滚史上不可忽略的重要女性和传奇Grunge乐队珍珠酱灵魂EddieVedder合作（他弹吉他），但亮点是另一个吉他手!著名影星约翰尼·德普（JohnnyDepp）！好莱坞影星历来有组乐队传统,喜悦,愤怒,滚,0,2,possible_label_mismatch
回复这是世纪初的常态，经济危机、通货膨胀、天灾人祸，或许不引发战争就算万幸了，我真担心南北韩炮击成为导火索，因为大国都是以战争转移危机的。我这一年都很难过上海世博、广州亚运，比着火，结果造成上海的大火；南韩北韩、大韩小韩，比着冷，结果这个冬天很难过。,厌恶,低落,难过,0,2,possible_label_mismatch
有妈的孩子是个宝啊！亲爱的妈妈永远健康，我们永远是个宝！今天是重阳节，下午和姐姐一起带妈咪出去玩了一圈，尽管玩的项目不多，可是老太太很开心的样子还是让我很欣慰，妈妈，我们永远爱您，祝您身体健康，永远开心，这是我们做儿女的最大的福气。因为今天是双休日所以每日一照不上新图了，请我的粉丝们原谅啊！周一我会继续美美地上新图！,愤怒,喜悦,开心,0,2,possible_label_mismatch
我们都还在的！没事！我想起来了啊啊啊啊啊啊！！！曾经的“小王子”继续嫉妒ing!!!!!对着不懂韩语的我，用那蹩脚的英语沟通的如此不易~语气里没有愤怒、没有责备，只有商量的口气~这两年每每想起那时的场景就很窝心，你就是这么一个让人疼让人爱的孩子~那个开车门却找不到钥匙的你，那个请朋友看电影喝咖啡的你，那个玩游戏输了耍赖的你，那个趴在车窗上像哥哥一样教育我的你~,厌恶,愤怒,愤怒 | 怒,0,2,possible_label_mismatch
求围观，求止住口水，求丹丹快嫁个好人家！今天我补请大家吃，谁知道你又不在北京哒~:什么时候情况，你们背着我都干了些什么？我们在录音棚里，那什么，吃个简单的工作餐……啊哈哈哈哈哈！,厌恶,喜悦,哈哈,0,2,possible_label_mismatch
我好像这点还不是很幸福所谓幸福，就是别人总担心我会变胖，而你总担心我没有吃饱。。。,厌恶,喜悦,幸福,0,2,possible_label_mismatch
哈哈！有吃有得救我會救你的～哈哈哈謝爸隆恩！对说：乖女儿，明天给你烧昨天给你吃的笋尖烧肉，也带上咱佩蓉姐啊，对了，明天拍你爹街头被打，救你那么多回，你不来救我啊。,愤怒,喜悦,哈哈,0,2,possible_label_mismatch
突然发现其实我有点点点点纯。哈哈哈哈，不要笑我。,低落,喜悦,哈哈,0,2,possible_label_mismatch
好好陪妈妈看电影，精神百倍的去聚会。。。当郁闷改变不了什么的时候，要静静的想一想怎样能解决问题，并告诉自己：绝不让坏情绪左右~~低落的时候连开心的片段都记不得了，什么时候的我是开心的？下午要陪妈妈看电影，晚上还有同学聚会。现在的我只想一个人躲起来，逃避这些。毕业论文还没有写，申请还没有完成，过几天又要开始学车了。事情好多，有点累。,厌恶,喜悦,开心,0,2,possible_label_mismatch
个人表示无法接受。。。！！！！！！好，给重点，答[我当然知道呀，我就是喜欢喜欢它的味道，才在机场买来送给angela！]angela~~这昵称不错....,厌恶,喜悦,喜欢,0,2,possible_label_mismatch
回复哈哈，你看看我们在巴黎的所作所为就知道了，也这德行！问题是中午也腐败了，今一天在拉萨舍也没干，就是吃了哈哈，还在批评俺今晚的独自奢侈？那可是六世活佛情人的地哈，就原谅俺拉萨难得的好口味吧，阿吉拉米俸佟！！！?,低落,喜悦,哈哈,0,2,possible_label_mismatch
哈哈哈哎哟，我昨天才接受过别人婚礼的刺激，你今天就不要再刺激我了好吧这句话适合你和周笔畅哎呀。抓紧时间啊。哎呀。幸福美满啊。谢谢各位鼎立协助！嘻嘻,低落,喜悦,幸福 | 哈哈,0,2,possible_label_mismatch
但是你们没有积极晒起来嘛～根据你发围脖的时间，我和qinyuan是第一个收到的~啦啦啦，谢谢领导娇慧，你那张长什么样啊？我也收到了～～现在在墙上～哈哈收到领导的明信片啦，娃哈哈哈！,低落,喜悦,哈哈,0,2,possible_label_mismatch
“我喜欢你，你知道么”之后，也分享了她的故事。《我喜欢你，你知道吗？》是一本神奇的书，每个看过的人都会回味起自己过去的未去的美好的悲伤的往事。如果给你一台时光机，你还有勇气回去吗？我没有，神威没有，叶紫也说没有,厌恶,喜悦,喜欢,0,2,possible_label_mismatch
回复，因为今天农行发行，怎么也得让大盘庆祝一下，明天就说不好了。)今天很可能跌-快乐炒股开心理财,厌恶,喜悦,开心 | 快乐,0,2,possible_label_mismatch
俺最爱西瓜啊==囧，对于西瓜一向吃的很随意啊，我说我怎么天天这里那里的不舒服.....天天吃西瓜我最喜欢吃西瓜了~转给大家看6、饭前饭后不吃瓜；7、西瓜不宜吃太多；8、冰西瓜让你的脾胃受损。,厌恶,喜悦,喜欢 | 舒服,0,2,possible_label_mismatch
6.1到了~祝生日快乐To我的朋友们。同时要祝自己节日快乐小野丽莎-MyBoy-,厌恶,喜悦,快乐,0,2,possible_label_mismatch
走邪路了记忆中邓小平先生在1985年说过：“社会主义的目的就是要全国人民共同富裕，不是两极分化。如果我们的政策导致两极分化，我们就失败了；如果产生了什么新的资产阶级，那我们就真地走了邪路了。南怀瑾说。现在人碰到事情就骂政府，我说你们错了，政府没有罪过。所谓政府，是文字上的一个符号，政府机构是水泥木头建的房子，政府里头的内容是官员。官员哪里来的？不是政府生的，是我们老百姓生的子女，培养出来送去做官的。他们做得不好，就是政府做得不好，所以应该骂我们自己，没有把子女教育好,厌恶,愤怒,骂,0,2,possible_label_mismatch
"为嘛我是章鱼姐啊？哈哈哈哈哈,KK，你不说我还没注意！！我嘞个去，蚕就蚕，为神马是菊花蚕（残）==+★白羊座—春鸽；★金牛座—大能猫；★双子座—河蟹；★巨蟹座—章鱼；★狮子座—癞蛤蟆；★处女座—龙猫；★天秤座—草泥马；★天蝎座—金刚；★射手座—松鼠；★摩羯座—充气娃娃；★水瓶座—菊花蚕；★双鱼座—企鹅。",愤怒,喜悦,哈哈,0,2,possible_label_mismatch
哈哈哈啊~~怎么还是摆脱不了那个影子...:小君好可爱！！哈哈！我想回去了@@,厌恶,喜悦,哈哈,0,2,possible_label_mismatch
下周的这个时间你应该已经进入考场了，但是今天的你却生病了。不知道现在的你怎么样了，估计还没起吧。我们希望你可以快点好起来，快点好起来吧。希望微博的朋友们和我一起祝福她，为她祈福，希望她可以早日康复，然后以开心快乐舒心的心情进入考场。加油，小凤。你一定可以的。对吧。加油,厌恶,喜悦,开心 | 快乐,0,2,possible_label_mismatch
原来是西班牙语。。。金在中【纽约是太冷了..不过，我真的很喜欢这些冰冷..!】你打中文了你打汉字了谢谢你后两条→【我虽然不会说中文，不会泰文，也不会西班牙文，但能这样和大家对话已经很幸福了^^】【现在这里是凌晨所以晚安^^goodnight~】中韩英泰西......,厌恶,喜悦,喜欢 | 幸福,0,2,possible_label_mismatch
哈哈，开心就好不错，值得一看今晚肯定要加班了，不然程序写不完！为了见小猪,愤怒,喜悦,开心 | 哈哈,0,2,possible_label_mismatch
我也曾经有过两年报道台风的经历，当时被誉为我们频道的“追风少年”光荣光荣看了又想哭又想笑的。镁匆档募钦撸?分40秒以后，我笑崩溃了！,喜悦,低落,崩溃 | 想哭,0,2,possible_label_mismatch
昨天和各种哥们姐们一起吃的彝族烤鸡，又喝又吃，各种开心！还一起玩“小蜜蜂”~~~估计喝多了才会想起玩那怎么幼稚的游戏！哈哈结果吐了一早上，现在是有气无力中~~~,厌恶,喜悦,开心 | 哈哈,0,2,possible_label_mismatch
哈哈哈哈！！！！！我深信，会有一个男人是为受我的折磨而来到这世上的。--虽然他很有可能是我儿子。万恶的新社会啊，为什么你就没有包办婚姻了？！,厌恶,喜悦,哈哈,0,2,possible_label_mismatch
静静等待吧，阿弥陀佛呵呵，有作用吗，支持！近来博客人气似乎见涨！开光，一起来开光……给我的微博开开光，人气滚滚来！,喜悦,愤怒,滚,0,2,possible_label_mismatch
"人家人多势众，某人是不是受委屈了，也不微薄了？借段吧签到贴抒个情南非作息时间结束了~喜欢的,支持的,不喜欢也不支持偶尔瞄几眼的,大家从今天开始又都进入北京时间~未完的梦想，期待4年后的拼搏！已有的辉煌，祝福4年后的重塑！愿大家4年后还能和共度巴西时间~",愤怒,喜悦,喜欢,0,2,possible_label_mismatch
回复什么东西停止了？我洗完会回来的啊~哈哈终于停止了。。。。啊哈哈！我去洗澡咯,愤怒,喜悦,哈哈,0,2,possible_label_mismatch
劲！！！哇哈哈～～～这才是真呵呵，好恐怖啊！！！你们还记得<<分手说爱你>>里面房祖名上的breakupclub帮你们想拆散另一对情侣的网吗哈哈没想到还真有这样的网!!,厌恶,喜悦,哈哈,0,2,possible_label_mismatch
倒数第一好诡异的星期三的信怎么看倒数第一个和第七个呢。。那我觉得我肯定不是倒数。因为我老早就才出来了。。不是要正数才给力咩。。哈哈，既然那么多人猜对了，那就公布一下答案，让大家抢倒数第一个和倒数第七个吧：周笔畅【星期三的信】一份。嫩，滑，爽，有韧劲。是我们今年最热的美味之一。（必须）+评论（答案）+关注我（一定要）@统计评论,低落,喜悦,爽 | 哈哈,0,2,possible_label_mismatch
过日子幸福“你不是喜欢吃麻蓉吗？买一包豆沙、一包麻蓉。”最后她们买了两包搞促销的豆沙，一包3块2。看着这对拉拉老人，你想到了什么？（转自淡蓝）,厌恶,喜悦,喜欢 | 幸福,0,2,possible_label_mismatch
今晚知道了一件事。从此被狠狠地恶心了一把。被那人给恶心的。。不过，我要学会淡定。淡定。。感冒的日子，要早点休息啦！趁着鲇鱼还没来，果断去睡去！希望今天买的感冒冲剂给力点。。各位亲爱的，晚安！,低落,厌恶,恶心,0,2,possible_label_mismatch
妈比，把头攒掉把头攒掉！！！哦册那。胸肌哥的视频笑的我刀口要裂开来了！哈哈哈哈哈！,低落,喜悦,哈哈,0,2,possible_label_mismatch
叫我怎么能不转~好感动~好视屏永远不嫌多·····那啥！好视频必转！我特爱小七那段！配的音乐也好听＞”＜哈哈哈他，如夏天的风，给人丝丝凉爽与心动，他的每段“爱情”，都是一道最美的风景，干净，纯粹！五年了，他和她们的每段故事都深深藏在每个胡椒心里，如今再次回顾，真的似乎有找回当初怦然心动的感觉~胡歌的爱情故事,厌恶,喜悦,爽 | 哈哈,0,2,possible_label_mismatch
感冒菌什么的最讨厌了!!...生气,低落,愤怒,生气 | 讨厌,0,2,possible_label_mismatch
精辟啊......咳，，，新版太丢人了，，，，看的我想骂人了，气死我了，这么亵渎我最爱的名著。。。。可怜的林妹妹啊。。。。。呵呵。炒作出来的东西就是没有自然地耐看不带这么埋汰人啊。陈晓旭版的林妹妹，像从天上掉下来的，而新版《红楼梦》的那个林妹妹，像从天上人间出来的……,喜悦,愤怒,气死 | 骂,0,2,possible_label_mismatch
是的我在这儿等着呢看吧连野百合都有春天我为什么没有呢哈哈哈哈我倒真没急但是大伙儿急啊他们的阵势我一个人还招架不住哎这个急不来！还是觉得结婚的事情该慎重！婶婶大清早就来电话虽然用的是陌生号码说要帮我介绍一个相亲对象哎之前妹妹说要介绍的2个人我还没有心思去看呢。。。。。过年前大家都开始忙活开了都觉得你老大不小了一定要找个人赶紧结婚此刻他们都觉得你就是商场里面即将过季的产品得赶紧促销ONSALE到了明年销路就不行了真杯具,厌恶,喜悦,哈哈,0,2,possible_label_mismatch
